id,price
0,713.4
1,5631.4
2,5492.0
3,980.0
4,3276.4
5,634.2
6,1507.6
7,922.0
8,8025.6
9,864.6
10,721.2
11,6475.2
12,6089.8
13,10825.2
14,722.4
15,5797.2
16,5884.0
17,5009.0
18,9489.4
19,2532.8
20,506.0
21,736.2
22,3444.4
23,2221.0
24,923.4
25,3357.0
26,676.0
27,1962.2
28,904.8
29,687.0
30,5002.2
31,6128.0
32,2266.2
33,8374.2
34,707.6
35,11813.8
36,834.4
37,10693.2
38,812.0
39,995.4
40,1736.2
41,4334.2
42,13880.0
43,2012.4
44,8759.8
45,1088.8
46,5495.4
47,2433.8
48,1664.0
49,14800.6
50,2953.8
51,12170.8
52,1319.0
53,3499.8
54,8281.0
55,11289.0
56,1401.0
57,816.6
58,2814.0
59,6673.0
60,5679.4
61,15555.6
62,579.2
63,8077.2
64,4936.6
65,2969.4
66,796.0
67,742.6
68,7808.4
69,2246.4
70,6608.0
71,4166.2
72,1617.8
73,2556.8
74,9021.0
75,4178.8
76,10031.4
77,8250.6
78,11728.0
79,6893.8
80,4360.6
81,15732.0
82,5243.2
83,9633.2
84,954.0
85,2068.8
86,2448.2
87,2085.0
88,9989.0
89,8626.2
90,721.2
91,4616.2
92,4099.0
93,647.6
94,9676.4
95,5078.8
96,5551.0
97,1287.4
98,923.4
99,840.8
100,3326.6
101,16257.6
102,4535.6
103,1997.8
104,790.0
105,9967.4
106,1207.8
107,1877.8
108,4459.0
109,8898.8
110,14456.2
111,921.4
112,850.4
113,2294.8
114,4392.8
115,996.8
116,689.8
117,9332.8
118,467.2
119,4254.2
120,1708.0
121,892.0
122,2670.0
123,635.0
124,11767.8
125,2927.2
126,5864.2
127,5607.8
128,2498.4
129,3340.2
130,547.4
131,8061.4
132,3299.2
133,9324.6
134,1464.0
135,9250.0
136,3845.8
137,4356.0
138,675.6
139,4201.2
140,5758.0
141,7108.4
142,4232.2
143,820.0
144,1175.4
145,7070.6
146,965.0
147,554.2
148,3961.0
149,9894.8
150,6389.8
151,5050.6
152,1231.2
153,5477.2
154,2196.8
155,4857.0
156,6357.8
157,729.8
158,11085.4
159,16246.6
160,2416.6
161,5198.4
162,9617.2
163,1297.0
164,564.8
165,6977.2
166,837.2
167,587.8
168,1813.0
169,3155.2
170,1742.0
171,12262.6
172,959.2
173,14488.6
174,2336.2
175,2552.6
176,7082.8
177,817.8
178,4428.0
179,2670.4
180,5832.6
181,6723.4
182,3051.4
183,1599.2
184,2617.8
185,1781.6
186,8317.8
187,1165.8
188,1830.2
189,895.2
190,3136.4
191,9338.4
192,900.2
193,3868.2
194,3314.4
195,13608.2
196,1845.0
197,1114.0
198,4224.8
199,1897.6
200,913.0
201,3501.2
202,743.2
203,1021.4
204,2489.6
205,7730.0
206,16302.4
207,9225.8
208,3417.4
209,779.4
210,2023.8
211,7479.2
212,756.8
213,6452.6
214,746.8
215,896.2
216,1572.4
217,6158.2
218,836.2
219,4247.0
220,10807.2
221,655.2
222,516.0
223,3627.8
224,4794.0
225,5326.4
226,1529.8
227,653.6
228,6045.2
229,13158.8
230,3707.0
231,1630.0
232,2823.4
233,6642.8
234,4696.0
235,8394.4
236,820.2
237,1581.6
238,841.0
239,12923.2
240,4041.8
241,1375.4
242,1088.4
243,9890.4
244,620.0
245,1680.2
246,5904.0
247,8395.0
248,5446.8
249,992.2
250,2952.8
251,5428.8
252,13731.4
253,1064.0
254,2714.6
255,5623.6
256,7945.2
257,1873.0
258,1806.6
259,864.4
260,6695.4
261,4973.0
262,3267.4
263,673.4
264,3746.8
265,3786.0
266,758.6
267,5018.0
268,10137.8
269,2881.6
270,6714.6
271,4905.0
272,1180.0
273,750.0
274,5145.8
275,753.4
276,4365.6
277,5689.0
278,17716.8
279,5171.8
280,3909.4
281,6879.6
282,1162.6
283,2610.4
284,5758.6
285,4918.8
286,4890.8
287,4933.0
288,730.6
289,2887.2
290,1176.8
291,769.6
292,660.4
293,1199.6
294,4344.2
295,2480.6
296,1834.8
297,4740.4
298,5894.0
299,1506.8
300,5339.4
301,4852.0
302,1760.6
303,12860.2
304,660.8
305,3492.4
306,1034.6
307,847.8
308,6260.0
309,2342.0
310,821.2
311,871.6
312,736.4
313,12768.4
314,585.0
315,5169.6
316,900.6
317,10878.2
318,3447.4
319,779.8
320,521.4
321,9449.8
322,935.4
323,8247.2
324,730.8
325,4851.0
326,760.4
327,4827.0
328,856.2
329,5378.6
330,824.4
331,698.0
332,13124.8
333,4239.0
334,801.6
335,4419.2
336,5661.4
337,3898.8
338,2151.8
339,3797.2
340,15229.0
341,631.8
342,1620.0
343,5182.2
344,3696.0
345,7696.0
346,12568.4
347,673.8
348,3400.8
349,4154.2
350,5358.2
351,1604.8
352,996.8
353,3985.4
354,15602.8
355,1808.6
356,5636.4
357,721.4
358,1919.4
359,3355.6
360,3073.4
361,4394.4
362,5102.8
363,7533.0
364,4702.8
365,4028.0
366,3930.0
367,15140.2
368,614.4
369,6600.4
370,13826.8
371,2627.0
372,1646.0
373,15812.6
374,1443.0
375,3817.8
376,2299.2
377,4046.6
378,1220.8
379,9263.4
380,1502.6
381,5433.6
382,1568.6
383,2571.6
384,4686.4
385,1750.6
386,12628.2
387,1123.2
388,2600.0
389,12137.4
390,2644.8
391,687.2
392,1720.6
393,1893.6
394,708.4
395,548.6
396,458.2
397,2259.6
398,547.6
399,1231.2
400,937.0
401,5088.2
402,4574.8
403,551.4
404,5148.2
405,2500.4
406,7863.2
407,4987.0
408,5591.4
409,14856.4
410,2126.4
411,2298.6
412,4033.2
413,12720.0
414,2262.0
415,11811.4
416,643.4
417,2118.2
418,1853.8
419,12356.2
420,1274.0
421,5897.4
422,4786.4
423,2287.8
424,953.6
425,501.0
426,730.6
427,2022.8
428,3313.8
429,3513.8
430,566.0
431,1041.8
432,10708.0
433,945.2
434,690.2
435,4593.8
436,499.4
437,2092.6
438,3441.2
439,1364.2
440,4634.8
441,637.4
442,3135.4
443,15055.6
444,6254.8
445,821.6
446,1679.2
447,938.8
448,4183.6
449,13395.6
450,3305.4
451,2951.0
452,10717.2
453,670.6
454,2265.4
455,6004.4
456,8174.8
457,596.8
458,1569.6
459,990.2
460,572.4
461,780.0
462,3421.8
463,5252.2
464,4119.2
465,785.8
466,4781.2
467,824.4
468,4974.2
469,3301.8
470,4094.8
471,1942.4
472,3831.4
473,510.2
474,1668.6
475,1276.8
476,1678.6
477,8896.0
478,1750.2
479,2943.8
480,16059.2
481,15861.4
482,752.6
483,870.6
484,15812.6
485,1695.4
486,1130.0
487,1325.6
488,850.6
489,1190.8
490,2683.4
491,2417.4
492,11709.8
493,3060.2
494,826.0
495,10782.6
496,8147.0
497,13802.6
498,1209.4
499,1653.0
500,2023.0
501,853.6
502,2634.4
503,4336.4
504,3054.6
505,5329.0
506,1743.6
507,6041.0
508,13496.8
509,7430.8
510,8919.8
511,6569.8
512,782.2
513,4008.6
514,2736.6
515,5041.8
516,14708.2
517,5098.8
518,8507.8
519,3588.0
520,1579.2
521,4976.2
522,1810.6
523,2228.2
524,3107.2
525,4354.0
526,14080.2
527,10628.6
528,1029.0
529,4215.6
530,566.0
531,545.0
532,9414.0
533,1039.8
534,14598.8
535,469.6
536,2038.2
537,878.2
538,4472.8
539,1225.2
540,11334.0
541,1252.2
542,2277.6
543,5637.6
544,849.0
545,3245.2
546,7069.6
547,844.8
548,729.8
549,4516.2
550,698.6
551,3186.0
552,7027.0
553,2179.2
554,11512.0
555,4078.6
556,14781.4
557,4766.0
558,13936.0
559,7181.4
560,8857.8
561,1095.8
562,5753.6
563,5349.6
564,1110.4
565,1947.4
566,8503.2
567,707.4
568,2880.8
569,2398.0
570,1603.0
571,2107.6
572,841.4
573,7914.8
574,1065.4
575,4860.2
576,4813.0
577,2571.0
578,2741.6
579,2435.0
580,843.6
581,2450.0
582,4949.8
583,719.8
584,746.6
585,14162.8
586,3956.0
587,704.6
588,549.2
589,743.6
590,4133.4
591,839.0
592,1135.2
593,1056.2
594,783.8
595,959.0
596,2693.4
597,2321.8
598,12540.0
599,929.6
600,9033.2
601,641.8
602,621.2
603,618.6
604,3192.0
605,7681.0
606,8481.4
607,2245.0
608,1202.0
609,4535.4
610,837.6
611,983.6
612,4054.4
613,4851.4
614,595.0
615,14491.0
616,1847.0
617,874.0
618,804.4
619,14628.2
620,14133.2
621,5484.2
622,806.0
623,9873.4
624,7516.2
625,1248.0
626,4092.8
627,4148.6
628,863.8
629,5327.0
630,13778.4
631,9504.4
632,1185.0
633,3044.4
634,3024.8
635,582.2
636,6844.2
637,11008.2
638,7291.6
639,1653.2
640,5117.6
641,623.8
642,4971.6
643,1715.8
644,1983.4
645,2475.0
646,6870.4
647,870.0
648,4667.6
649,9328.8
650,2711.2
651,7417.4
652,620.0
653,3004.4
654,4686.6
655,10074.0
656,1477.8
657,1222.2
658,1287.2
659,4117.2
660,950.6
661,4535.8
662,5719.4
663,9868.2
664,2034.8
665,445.6
666,2236.8
667,4590.8
668,1867.6
669,878.4
670,1905.0
671,7872.8
672,1178.0
673,908.2
674,3742.0
675,885.6
676,1480.0
677,1251.8
678,5198.8
679,581.2
680,973.8
681,681.4
682,4583.8
683,5833.4
684,10966.4
685,5081.0
686,2444.2
687,5825.6
688,1949.4
689,1077.4
690,4266.2
691,1141.0
692,864.6
693,1122.8
694,4342.6
695,2373.6
696,5102.2
697,2627.2
698,4379.4
699,6905.8
700,4664.0
701,9520.2
702,3881.4
703,2868.2
704,5338.2
705,4162.0
706,6977.2
707,743.8
708,1102.0
709,1534.8
710,5309.0
711,1212.4
712,3526.0
713,834.2
714,737.2
715,828.4
716,806.2
717,1350.8
718,3656.2
719,2127.0
720,5323.4
721,483.4
722,5670.6
723,1611.8
724,3242.0
725,7348.8
726,688.0
727,954.2
728,2709.8
729,966.0
730,716.0
731,13615.4
732,797.2
733,3664.4
734,6381.6
735,1218.2
736,6732.4
737,746.4
738,9806.4
739,12798.8
740,4936.6
741,656.8
742,1779.0
743,3739.2
744,1688.4
745,5225.0
746,5514.0
747,9581.8
748,4302.2
749,966.6
750,1109.0
751,649.4
752,1106.8
753,1716.0
754,15014.6
755,6429.0
756,1127.4
757,965.0
758,953.6
759,2905.4
760,1747.6
761,3685.4
762,1635.8
763,701.4
764,8129.0
765,4703.4
766,528.4
767,9892.6
768,1338.6
769,2390.8
770,2691.0
771,3562.8
772,893.4
773,4198.8
774,1633.8
775,1791.6
776,9045.4
777,4304.4
778,913.0
779,861.2
780,910.0
781,2720.4
782,1703.4
783,14110.6
784,676.6
785,667.6
786,815.2
787,5262.8
788,1312.6
789,1741.4
790,840.4
791,8179.8
792,6103.2
793,2354.8
794,4952.8
795,2338.2
796,685.8
797,1348.8
798,774.4
799,965.8
800,584.8
801,1493.6
802,2571.2
803,13811.4
804,1367.4
805,5540.4
806,2210.2
807,7959.8
808,885.2
809,3185.4
810,4164.4
811,776.4
812,1005.0
813,1283.8
814,537.8
815,930.6
816,5814.8
817,1289.2
818,13853.4
819,3867.8
820,5497.2
821,3868.0
822,631.6
823,2291.6
824,675.6
825,696.8
826,5001.0
827,4592.6
828,4254.4
829,9093.0
830,9989.8
831,676.4
832,4989.8
833,967.4
834,5258.4
835,1476.8
836,2289.0
837,2536.4
838,1965.6
839,4477.2
840,623.8
841,4143.6
842,1963.4
843,735.0
844,1038.0
845,3994.0
846,1956.4
847,4932.6
848,716.4
849,2968.4
850,6316.2
851,528.8
852,1011.4
853,1135.6
854,8806.2
855,2391.4
856,662.4
857,1849.4
858,824.8
859,633.2
860,5456.0
861,3494.8
862,868.6
863,621.8
864,2606.6
865,3025.2
866,5110.0
867,1559.8
868,2995.6
869,554.8
870,4075.4
871,852.8
872,631.2
873,1845.0
874,956.2
875,4621.6
876,1012.6
877,914.2
878,898.2
879,835.2
880,1548.0
881,688.0
882,17628.8
883,2811.6
884,5563.2
885,4729.8
886,2311.8
887,679.4
888,7717.4
889,4544.0
890,595.6
891,2465.8
892,7505.2
893,3673.4
894,4989.8
895,3922.8
896,8442.8
897,2659.4
898,14346.6
899,714.2
900,794.4
901,5296.8
902,2129.6
903,1823.6
904,561.0
905,700.4
906,9853.4
907,911.6
908,4047.6
909,547.6
910,558.6
911,3931.4
912,3632.2
913,3000.8
914,692.4
915,571.0
916,5857.8
917,595.0
918,6053.2
919,1066.6
920,2239.0
921,2535.4
922,2910.8
923,2072.8
924,933.4
925,4758.0
926,509.4
927,4008.6
928,5929.8
929,1803.4
930,607.0
931,727.2
932,1328.6
933,763.2
934,985.0
935,4742.2
936,8914.8
937,2954.6
938,3924.2
939,1835.0
940,3737.8
941,4540.8
942,639.2
943,2942.0
944,6952.6
945,4081.6
946,1492.2
947,5178.2
948,666.8
949,3839.8
950,4322.6
951,608.0
952,649.2
953,1908.0
954,3299.6
955,687.2
956,712.4
957,3029.2
958,812.4
959,1015.0
960,13939.2
961,2957.4
962,1107.2
963,838.4
964,1724.0
965,8578.2
966,2917.8
967,1977.6
968,672.0
969,3384.0
970,696.4
971,3390.6
972,597.0
973,2806.2
974,610.6
975,14372.2
976,713.2
977,3357.0
978,525.8
979,13690.8
980,1003.6
981,512.0
982,738.8
983,4655.4
984,5315.6
985,2105.6
986,4358.8
987,1552.2
988,3683.6
989,956.4
990,975.4
991,651.6
992,545.2
993,14904.8
994,2916.0
995,10261.6
996,6355.0
997,730.8
998,4287.4
999,2082.6
1000,12530.6
1001,1461.0
1002,667.8
1003,10098.2
1004,14336.2
1005,5135.2
1006,831.2
1007,2172.8
1008,8494.6
1009,3735.6
1010,1197.0
1011,1803.0
1012,777.0
1013,16525.8
1014,7199.8
1015,4853.0
1016,4324.2
1017,927.2
1018,9332.4
1019,8104.8
1020,1502.0
1021,1743.2
1022,725.6
1023,1345.4
1024,2087.2
1025,994.8
1026,3890.0
1027,1634.2
1028,2186.0
1029,4060.6
1030,13639.4
1031,5265.2
1032,3224.0
1033,5075.6
1034,12326.6
1035,781.2
1036,539.0
1037,6127.4
1038,5662.8
1039,10420.0
1040,15408.0
1041,2280.4
1042,1298.4
1043,1340.2
1044,11102.8
1045,2805.8
1046,2230.0
1047,1228.4
1048,3346.0
1049,2574.2
1050,2798.2
1051,4592.0
1052,1734.2
1053,4761.6
1054,713.2
1055,775.6
1056,935.4
1057,3015.4
1058,1459.4
1059,9528.2
1060,1397.8
1061,2882.8
1062,824.0
1063,8710.8
1064,1983.4
1065,1606.2
1066,4621.8
1067,660.2
1068,1870.0
1069,693.4
1070,3368.8
1071,1696.6
1072,863.6
1073,799.4
1074,2984.6
1075,699.8
1076,2515.8
1077,4171.0
1078,2416.2
1079,558.0
1080,6624.8
1081,5159.6
1082,499.6
1083,5817.0
1084,798.8
1085,1163.0
1086,3186.2
1087,950.4
1088,4035.8
1089,914.2
1090,1600.8
1091,1077.8
1092,723.2
1093,4012.4
1094,14191.6
1095,873.0
1096,646.2
1097,1065.2
1098,691.8
1099,783.6
1100,959.4
1101,2709.4
1102,2976.4
1103,958.0
1104,1260.2
1105,5289.6
1106,9083.2
1107,10318.2
1108,4874.4
1109,1433.8
1110,2298.2
1111,7579.2
1112,681.8
1113,1442.6
1114,1100.4
1115,9535.4
1116,1872.2
1117,1010.2
1118,10882.6
1119,961.0
1120,4509.4
1121,864.2
1122,2591.0
1123,2863.0
1124,2246.0
1125,745.8
1126,939.0
1127,9978.8
1128,2530.8
1129,5978.4
1130,9131.4
1131,1299.6
1132,15913.2
1133,11221.0
1134,3343.2
1135,687.2
1136,930.0
1137,12209.2
1138,4251.2
1139,1589.4
1140,511.2
1141,1892.0
1142,831.8
1143,800.0
1144,1827.4
1145,3651.0
1146,7350.4
1147,14099.2
1148,2940.0
1149,986.6
1150,1179.2
1151,4929.6
1152,4395.8
1153,1641.0
1154,1018.6
1155,1381.4
1156,1764.0
1157,9455.4
1158,14335.0
1159,4992.8
1160,4132.2
1161,9991.8
1162,768.0
1163,1133.2
1164,584.4
1165,14193.8
1166,1877.6
1167,867.6
1168,610.8
1169,819.2
1170,906.4
1171,4664.0
1172,2618.8
1173,13336.2
1174,696.8
1175,1048.6
1176,5984.6
1177,15896.8
1178,2307.6
1179,591.2
1180,606.8
1181,524.6
1182,750.0
1183,1143.4
1184,525.4
1185,550.4
1186,804.2
1187,5222.8
1188,2144.0
1189,2552.4
1190,5384.6
1191,6109.8
1192,743.0
1193,1122.8
1194,816.0
1195,2179.2
1196,14310.6
1197,13797.0
1198,8877.4
1199,2374.4
1200,6506.4
1201,2892.8
1202,5027.6
1203,2044.8
1204,2249.2
1205,9403.8
1206,6913.6
1207,2537.0
1208,6292.4
1209,6973.0
1210,3112.8
1211,731.6
1212,7206.8
1213,853.0
1214,3905.2
1215,736.4
1216,1160.2
1217,6723.4
1218,2505.4
1219,5450.0
1220,1252.8
1221,1133.2
1222,3178.4
1223,4055.4
1224,5375.6
1225,644.8
1226,7448.4
1227,1881.8
1228,4949.8
1229,2499.6
1230,11365.2
1231,4465.4
1232,2506.0
1233,2679.6
1234,620.2
1235,4767.4
1236,906.8
1237,1042.8
1238,10444.8
1239,8128.6
1240,3070.0
1241,3883.6
1242,3323.8
1243,1569.0
1244,967.6
1245,12409.2
1246,732.8
1247,3918.0
1248,2670.4
1249,2646.6
1250,1425.2
1251,1830.4
1252,1849.6
1253,7778.2
1254,7505.2
1255,6813.2
1256,765.2
1257,1234.6
1258,7554.2
1259,5471.4
1260,713.2
1261,1165.8
1262,910.4
1263,4322.6
1264,7236.4
1265,5897.4
1266,759.0
1267,2432.8
1268,4805.2
1269,718.4
1270,4875.0
1271,2004.2
1272,476.6
1273,887.2
1274,613.6
1275,483.4
1276,1455.2
1277,5610.0
1278,5346.2
1279,2014.4
1280,5906.2
1281,916.0
1282,1331.0
1283,3399.8
1284,4599.4
1285,533.0
1286,9169.0
1287,13619.4
1288,1548.4
1289,9934.6
1290,14813.6
1291,722.4
1292,1710.0
1293,7414.6
1294,770.0
1295,14187.8
1296,4408.0
1297,643.0
1298,4048.8
1299,4902.6
1300,2417.4
1301,1629.6
1302,1287.4
1303,12234.4
1304,965.6
1305,1235.6
1306,14275.2
1307,1612.8
1308,11681.4
1309,8439.6
1310,1120.4
1311,6484.8
1312,13264.8
1313,4393.6
1314,663.8
1315,528.0
1316,1911.8
1317,1469.2
1318,573.4
1319,4447.4
1320,7462.0
1321,698.4
1322,1745.2
1323,4368.8
1324,8870.0
1325,1001.2
1326,4467.2
1327,1947.4
1328,1333.4
1329,7662.0
1330,2484.0
1331,1916.6
1332,13502.8
1333,690.6
1334,1626.4
1335,2856.0
1336,904.4
1337,11367.8
1338,3376.4
1339,1875.6
1340,884.0
1341,1046.0
1342,881.8
1343,3399.6
1344,2444.4
1345,5003.8
1346,604.8
1347,3084.4
1348,4529.8
1349,932.4
1350,680.8
1351,13063.0
1352,1014.0
1353,2246.0
1354,600.6
1355,574.2
1356,16936.4
1357,4493.2
1358,956.8
1359,1953.4
1360,6400.6
1361,1883.8
1362,1795.8
1363,5344.4
1364,3191.2
1365,5948.4
1366,2848.6
1367,4273.0
1368,917.6
1369,748.6
1370,10290.4
1371,634.4
1372,7366.6
1373,1688.2
1374,3075.6
1375,3498.2
1376,14891.2
1377,1728.6
1378,897.6
1379,3704.0
1380,523.8
1381,1134.8
1382,776.0
1383,2870.8
1384,828.8
1385,1378.2
1386,493.2
1387,797.0
1388,2638.8
1389,11955.2
1390,4145.0
1391,4451.6
1392,3673.2
1393,3067.2
1394,1973.8
1395,642.8
1396,2092.4
1397,759.4
1398,9347.4
1399,3070.0
1400,2770.0
1401,5805.0
1402,2353.6
1403,550.6
1404,4065.0
1405,1182.6
1406,1172.8
1407,1636.8
1408,3805.4
1409,1190.8
1410,3725.6
1411,559.0
1412,798.0
1413,1900.6
1414,515.8
1415,3289.8
1416,3190.2
1417,14964.8
1418,969.6
1419,4857.4
1420,2256.2
1421,765.4
1422,912.2
1423,936.4
1424,4863.6
1425,4927.8
1426,2557.8
1427,736.4
1428,2038.6
1429,1974.6
1430,5065.4
1431,6064.8
1432,496.6
1433,650.6
1434,743.2
1435,939.8
1436,13697.0
1437,4163.2
1438,10156.8
1439,2537.2
1440,2442.8
1441,6708.6
1442,15015.8
1443,1948.2
1444,910.0
1445,7609.0
1446,772.4
1447,8956.6
1448,632.8
1449,3018.4
1450,972.4
1451,5762.0
1452,2813.8
1453,1557.6
1454,6493.6
1455,814.6
1456,15395.2
1457,9525.6
1458,7900.8
1459,4733.6
1460,1419.4
1461,10387.0
1462,4071.2
1463,989.6
1464,515.0
1465,1829.0
1466,2293.4
1467,4834.6
1468,9184.8
1469,5705.2
1470,2009.4
1471,8736.0
1472,1183.4
1473,2439.4
1474,791.8
1475,1742.0
1476,666.4
1477,13309.4
1478,623.8
1479,14300.6
1480,1525.2
1481,854.4
1482,918.0
1483,3552.6
1484,11003.4
1485,2717.2
1486,1528.0
1487,2600.0
1488,2579.6
1489,15455.0
1490,858.6
1491,683.8
1492,671.2
1493,5090.0
1494,594.0
1495,674.6
1496,1912.6
1497,805.2
1498,4268.0
1499,2373.4
1500,11053.8
1501,3060.0
1502,5361.6
1503,621.6
1504,8348.2
1505,4150.2
1506,4583.8
1507,1729.6
1508,7475.8
1509,4367.0
1510,7328.4
1511,915.8
1512,578.4
1513,1078.0
1514,1076.2
1515,2367.8
1516,14745.0
1517,3905.0
1518,792.8
1519,1447.4
1520,2095.6
1521,675.6
1522,5067.6
1523,804.4
1524,7665.8
1525,2941.6
1526,3166.0
1527,1791.0
1528,6040.0
1529,895.2
1530,1086.8
1531,939.2
1532,511.4
1533,12224.2
1534,2951.0
1535,821.8
1536,696.4
1537,1003.0
1538,1348.4
1539,927.0
1540,604.2
1541,10867.0
1542,5113.6
1543,6393.0
1544,14750.4
1545,737.8
1546,2092.8
1547,1193.6
1548,2202.8
1549,5456.8
1550,820.0
1551,9894.0
1552,959.4
1553,1040.2
1554,2085.4
1555,3105.6
1556,603.6
1557,11772.2
1558,3853.6
1559,9437.2
1560,494.2
1561,555.8
1562,6942.2
1563,2472.6
1564,648.4
1565,4336.0
1566,578.6
1567,11623.0
1568,3287.0
1569,561.4
1570,1763.6
1571,3026.2
1572,3942.4
1573,4730.2
1574,934.2
1575,1179.4
1576,9604.6
1577,4909.6
1578,893.2
1579,1739.6
1580,647.4
1581,1955.8
1582,1460.8
1583,1687.2
1584,724.0
1585,5565.8
1586,709.0
1587,852.0
1588,1993.6
1589,864.4
1590,1437.6
1591,13104.6
1592,6023.8
1593,7811.6
1594,605.0
1595,1665.6
1596,2154.0
1597,1296.4
1598,2813.8
1599,4904.2
1600,1144.0
1601,6983.4
1602,5546.2
1603,786.6
1604,841.4
1605,1745.6
1606,1806.6
1607,2766.4
1608,941.4
1609,6271.2
1610,6292.6
1611,962.6
1612,10917.6
1613,1555.6
1614,3847.8
1615,2087.4
1616,440.2
1617,5151.8
1618,2252.0
1619,1332.4
1620,4479.4
1621,2506.2
1622,804.4
1623,537.8
1624,654.0
1625,981.6
1626,1507.0
1627,639.0
1628,789.4
1629,2508.8
1630,1530.8
1631,2204.8
1632,1491.8
1633,4348.6
1634,1252.2
1635,3173.4
1636,1180.4
1637,1715.0
1638,9445.8
1639,5040.4
1640,5077.4
1641,1691.0
1642,796.2
1643,1828.2
1644,4034.8
1645,1344.2
1646,3034.6
1647,661.2
1648,770.8
1649,2282.4
1650,3774.8
1651,2657.0
1652,804.0
1653,2957.2
1654,3301.8
1655,537.4
1656,1145.8
1657,7405.0
1658,891.2
1659,1170.6
1660,1210.2
1661,1918.8
1662,1342.6
1663,481.6
1664,6450.8
1665,848.4
1666,2655.2
1667,2554.0
1668,7772.8
1669,4935.4
1670,655.8
1671,612.4
1672,1326.2
1673,3511.8
1674,3958.6
1675,593.4
1676,2604.4
1677,1821.6
1678,581.6
1679,5263.8
1680,10633.2
1681,4250.6
1682,2873.8
1683,728.4
1684,3943.2
1685,5116.4
1686,835.6
1687,3933.8
1688,4301.0
1689,2082.4
1690,6109.6
1691,548.4
1692,1742.8
1693,11728.8
1694,14480.8
1695,627.2
1696,492.2
1697,9860.8
1698,1134.2
1699,2887.0
1700,4912.2
1701,529.4
1702,3801.2
1703,666.6
1704,4807.4
1705,7350.8
1706,6706.8
1707,1966.6
1708,2982.6
1709,4598.8
1710,741.8
1711,1233.8
1712,9651.4
1713,581.8
1714,2604.8
1715,1900.6
1716,746.0
1717,1860.8
1718,452.4
1719,4930.4
1720,6901.4
1721,1576.4
1722,431.8
1723,1682.2
1724,1013.8
1725,7695.8
1726,675.0
1727,2300.4
1728,4984.0
1729,535.0
1730,4940.4
1731,3779.0
1732,2266.4
1733,2665.4
1734,10165.4
1735,4242.2
1736,9263.0
1737,3911.8
1738,5210.2
1739,562.8
1740,12713.2
1741,16099.8
1742,831.8
1743,11054.2
1744,771.6
1745,647.0
1746,781.4
1747,5344.4
1748,727.6
1749,410.2
1750,7722.4
1751,10391.0
1752,663.8
1753,786.8
1754,654.4
1755,5836.4
1756,2336.4
1757,6486.2
1758,4914.8
1759,785.2
1760,4082.4
1761,3732.4
1762,5984.6
1763,1523.8
1764,5649.8
1765,1536.2
