id,price
0,786.99
1,6008.88
2,5869.26
3,1146.4
4,3201.74
5,522.65
6,1418.61
7,857.75
8,8802.42
9,667.47
10,622.07
11,3814.71
12,5721.3
13,10321.17
14,673.49
15,7652.5905
16,6528.36
17,5353.28
18,8544.6
19,2297.35
20,471.13
21,706.17
22,3223.32
23,2491.28
24,1002.11
25,3112.1
26,509.56
27,1900.18
28,1005.15
29,555.65
30,5539.11
31,6030.51
32,2360.49
33,8561.576666666666
34,680.88
35,17022.6
36,739.4
37,9872.58
38,997.1
39,993.25
40,1605.26
41,4340.82
42,12727.24
43,2210.55
44,7873.87
45,1111.25
46,5894.95
47,2539.45
48,1132.77
49,14214.7
50,3173.65
51,13738.74
52,1334.03
53,3223.45
54,8598.201500000001
55,10333.08
56,1217.24
57,663.255
58,2896.28
59,8716.93
60,5872.455
61,16336.511999999999
62,577.22
63,9728.12
64,4851.57
65,3293.04
66,750.95
67,728.69
68,9898.6
69,2567.34
70,6997.15
71,4321.74
72,1716.22
73,2819.52
74,8770.79
75,3865.02
76,14394.7
77,7515.82
78,16391.55
79,5694.9
80,5020.59
81,16084.36
82,5294.42
83,8561.47
84,1035.06
85,2181.29
86,2093.45
87,3186.96
88,10022.12
89,8601.8
90,641.86
91,2857.21
92,4194.97
93,741.71
94,9630.07
95,5580.97
96,5931.54
97,1322.0
98,775.58
99,829.85
100,2646.3
101,17501.02
102,4276.58
103,1822.295
104,824.68
105,11221.22
106,1348.11
107,1875.06
108,4565.05
109,7658.88
110,12605.945
111,832.09
112,988.71
113,2128.73
114,3339.13
115,1044.91
116,564.18
117,9926.94
118,575.61
119,5257.52
120,1710.07
121,756.56
122,2950.57
123,748.98
124,13339.66
125,3421.29
126,5853.18
127,6673.483333333333
128,2609.46
129,3961.09
130,542.17
131,7159.26
132,3311.73
133,12374.06
134,1497.16
135,9991.57
136,3612.28
137,3917.72
138,716.45
139,4128.99
140,6956.49
141,7852.58
142,3470.36
143,965.95
144,1136.5439999999999
145,7851.53
146,1059.3
147,499.66
148,3361.24
149,8250.86
150,5070.8
151,5148.12
152,1273.08
153,5517.4
154,2191.76
155,5051.42
156,6981.64
157,512.34
158,9420.31
159,16412.73
160,1919.17
161,5160.2
162,10409.5
163,989.83
164,446.73
165,6353.74
166,800.13
167,870.52
168,1567.4
169,3491.45
170,1269.63
171,11610.9
172,972.22
173,12947.84
174,2188.3
175,2677.1
176,6598.61
177,785.14
178,3403.23
179,2524.12
180,7013.17
181,7071.45
182,3255.63
183,1031.89
184,2419.73
185,1737.12
186,15406.18
187,1214.19
188,1714.62
189,981.74
190,2861.83
191,6734.36
192,804.8
193,3734.42
194,2816.51
195,5821.23
196,1983.39
197,990.18
198,4280.08
199,2124.58
200,987.48
201,3847.16
202,739.48
203,1202.31
204,2893.66
205,7197.6
206,17714.0
207,10548.17
208,3321.48
209,737.6
210,2427.37
211,8482.07
212,882.21
213,6632.51
214,846.38
215,1020.75
216,1804.59
217,5771.21
218,832.43
219,4331.37
220,11094.41
221,628.6
222,437.3
223,3531.03
224,4669.67
225,5537.5
226,2310.72
227,544.4
228,6136.0
229,12145.89
230,3651.71
231,1607.15
232,2567.09
233,7459.51
234,4140.13
235,8014.44
236,677.84
237,1154.5
238,647.36
239,13504.61
240,4155.71
241,1064.46
242,1177.01
243,10442.5
244,602.21
245,1805.0
246,6714.08
247,8744.6
248,6076.811666666667
249,759.06
250,3460.54
251,5401.61
252,13942.55
253,1114.85
254,2574.45
255,5773.86
256,5921.04
257,1785.0
258,1675.77
259,972.66
260,6701.39
261,4945.86
262,3101.17
263,778.61
264,3819.89
265,3458.74
266,563.78
267,5000.76
268,8941.85
269,2755.94
270,5584.84
271,4588.14
272,1075.0
273,880.35
274,4967.36
275,677.67
276,4311.57
277,5587.184166666668
278,17312.35
279,5556.47
280,3791.16
281,6796.29
282,1013.45
283,2692.54
284,5721.76
285,4600.26
286,6486.48
287,4913.22
288,918.1166666666667
289,2774.1
290,1407.47
291,871.65
292,499.48
293,1241.1483333333333
294,4493.96
295,2189.28
296,1593.06
297,4625.15
298,5621.73
299,1909.13
300,5446.57
301,5311.99
302,2141.35
303,12141.371666666668
304,1008.53
305,2491.4
306,974.47
307,794.84
308,6320.79
309,2142.21
310,781.9
311,859.87
312,622.71
313,12453.3
314,459.21
315,5160.15
316,918.04
317,12097.91
318,2426.9900000000002
319,893.3
320,639.68
321,9584.9
322,1124.3
323,7104.65
